temperature,vibration,pressure,operating_hours,failure
69.97945775647389,0.34970296716048466,37.36335337875491,7775,0
64.78767182869287,0.5253739661494573,26.98009687015385,8364,0
82.08356447299353,0.5467693171765433,28.852256723198266,298,1
77.43800713771199,0.6085786324939347,21.802579187372828,671,0
69.35921369263272,0.5097983153470895,28.037644469695636,890,0
62.19695601329106,0.5308050539504102,34.982852552897235,9930,0
83.72457328280144,0.4608351432578209,27.66752310385901,1274,0
81.50201177958661,0.5269126941245107,33.20239897600412,278,1
74.00824136220618,0.46568077245025896,29.047484470010943,2344,1
93.46636996047665,0.5621571889856051,31.620285141107804,4186,0
64.29915233673847,0.4630389663956366,24.261543050921663,834,0
59.74474829075261,0.5377100393902187,30.426047248169507,6332,0
68.08091930118755,0.4970737186315022,15.044320145496384,898,0
74.54413983644503,0.6126050250772168,29.065519209190075,7701,0
77.43339449322691,0.49486062764115135,21.8476337814243,9079,0
72.5876394214367,0.32269675317931185,36.02997258273408,2895,1
78.52055396514297,0.6261921500713992,33.88703676382256,4688,1
62.48460575809556,0.4094267699137381,32.333354909830405,7397,0
89.4376460407326,0.434623366135118,37.6050311357969,3184,0
74.17848821607431,0.44043387059565076,25.255417395875813,831,0
86.17295831588127,0.6374438093170818,38.73681598957779,1229,0
78.42725346377703,0.28643257860213045,34.66095782130192,1705,0
79.56753219153784,0.8137748533659994,28.81722356390527,3033,0
80.69767280232205,0.6056056809066052,35.67810073591472,9507,0
79.47708560017315,0.522323891412916,24.46853243794183,8616,0
81.42722759867544,0.4945105999383714,25.87742919236163,5174,0
88.29152530132431,0.5285554074857657,26.9570513838015,7199,1
76.9652116970147,0.5521122428379338,27.355111459679925,1590,0
82.09003757588512,0.5645215585950057,24.717211786198735,993,0
74.10264305712774,0.5555604466003449,36.11541533547663,1490,0
89.40117215449473,0.5089580681255249,28.70572799815084,3489,0
68.2360769794073,0.4802661579692674,31.762524841784398,4339,1
93.00940432910815,0.4848726716346488,27.148243167931597,4579,0
74.59842049355656,0.4805091719647319,20.896983497257416,2363,0
60.69224897881952,0.6133770096867065,31.35028679195711,3532,0
76.2810441491079,0.5593556722280861,20.438725122901115,2471,0
68.1894834252512,0.20596113653357195,29.656829769572656,4412,0
83.40643548988724,0.5655900776529761,23.15842480583595,1615,0
68.4737602069761,0.5194736194718775,39.93637999615404,6426,0
70.5381656678522,0.49812912435541024,34.55681361087361,7188,0
56.10459269054469,0.4611481546911114,30.528768956357403,5686,0
70.47693680750923,0.6124112719986013,36.318533388273345,3017,0
50.76120673371044,0.5947526462122859,25.768420112671322,5831,0
59.16097176514277,0.42271223321763907,32.71739689335047,7786,0
82.60414656144297,0.5407052287124535,30.99905216859357,1267,0
82.85800158650832,0.40283432654587137,31.32010040666835,8402,0
79.25457561784965,0.36203818352110695,36.36176750053384,5209,0
65.33023856870787,0.43732827754100345,33.66246051389901,4427,0
74.5228864385802,0.5862393472382759,31.443618314125118,5910,0
74.96397460909432,0.5953125045376086,21.72556281885852,3755,0
63.416353108074574,0.5513085420097293,25.199768523602682,3893,0
90.0339830176715,0.5725095786847997,29.38645533202138,6838,0
83.77362290575671,0.5516178287114959,30.466861871383255,1677,0
72.79035826170336,0.43585184047770476,24.34898137663038,9588,0
75.26885838994531,0.543192254467394,42.058383377892106,2320,0
77.08382807947552,0.5800409525227682,37.58197027626787,9264,0
54.58265131575709,0.5754291329813574,33.01059160196242,1130,0
72.52822617479403,0.6188913371474642,30.360184306418724,6791,0
68.18015752002202,0.5708303847201064,28.93895515049424,4092,0
64.98379990105084,0.5351448207541583,25.24040769988882,1013,1
72.18899707114045,0.6070150238316427,30.387402592594313,6458,0
92.97686526849523,0.497347874075094,31.288762700713754,2281,0
81.4084286126701,0.41181253487722824,23.79119712259188,3297,0
69.28821010217203,0.4836933036056236,31.670882086224488,6140,0
80.72582781356158,0.4255097355193551,29.223704755876255,1562,0
